work_year,experience_level,employment_type,job_title,salary,employee_residence,workplace_type,company_location,company_size,Job_Category,region
2023,Senior,Full Time,Data Architect,145000,Namibia,In Person,Namibia,M,Data Management,Americas
2023,Senior,Full Time,Data Architect,110841,Namibia,In Person,Namibia,M,Data Management,Americas
2023,Mid,Full Time,Data Analyst,101000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Mid,Full Time,Data Analyst,50000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Engineer,182500,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,121700,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Analyst,134500,Namibia,Remote,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Analyst,91460,Namibia,Remote,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Scientist,150000,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,130000,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Entry,Full Time,Data Analyst,41827,Namibia,In Person,Namibia,M,Data Analyst,Europe
2023,Entry,Full Time,Data Analyst,37944,Namibia,In Person,Namibia,M,Data Analyst,Europe
2023,Entry,Full Time,Research Analyst,75753,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Entry,Full Time,Research Analyst,47423,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Analytics Engineer,130000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Analytics Engineer,110000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Engineer,124935,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,76050,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,286000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,143000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Mid,Full Time,Data Engineer,106400,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Mid,Full Time,Data Engineer,70000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Mid,Full Time,Data Engineer,133000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Mid,Full Time,Data Engineer,58400,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,243600,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,148200,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Entry,Full Time,Data Analyst,131600,Namibia,Remote,Namibia,M,Data Analyst,Americas
2023,Entry,Full Time,Data Analyst,82400,Namibia,Remote,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Machine Learning Engineer,245700,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Machine Learning Engineer,132300,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Entry,Full Time,Data Analyst,155750,Namibia,Remote,Namibia,M,Data Analyst,Americas
2023,Entry,Full Time,Data Analyst,79350,Namibia,Remote,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Engineer,234000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,117000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,AI Engineer,242000,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,AI Engineer,106200,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Data Analyst,123900,Namibia,Remote,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Analyst,75000,Namibia,Remote,Namibia,M,Data Analyst,Americas
2023,Mid,Full Time,Data Engineer,136500,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Mid,Full Time,Data Engineer,123500,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,227500,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,145600,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Machine Learning Engineer,186754,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Machine Learning Engineer,101000,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Entry,Full Time,Data Scientist,149800,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Entry,Full Time,Data Scientist,70800,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Mid,Full Time,Data Engineer,132000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Mid,Full Time,Data Engineer,111000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Mid,Full Time,Data Engineer,180000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Mid,Full Time,Data Engineer,162000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Analyst,150000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Analyst,135000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Engineer,172700,Namibia,In Person,Namibia,M,Data Engineer,Asia
2023,Senior,Full Time,Data Engineer,82900,Namibia,In Person,Namibia,M,Data Engineer,Asia
2023,Senior,Full Time,Analytics Engineer,115000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Analytics Engineer,95000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Mid,Full Time,Research Scientist,238000,Namibia,In Person,Namibia,M,Research Scientist,Americas
2023,Mid,Full Time,Research Scientist,144500,Namibia,In Person,Namibia,M,Research Scientist,Americas
2023,Senior,Full Time,Machine Learning Engineer,145000,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Machine Learning Engineer,98500,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Mid,Full Time,Data Scientist,209300,Namibia,Remote,Namibia,M,Data Scientist,Americas
2023,Mid,Full Time,Data Scientist,123800,Namibia,Remote,Namibia,M,Data Scientist,Americas
2023,Entry,Full Time,Data Analyst Lead,18000,Namibia,Remote,Namibia,S,Data Analyst,Africa
2023,Entry,Full Time,Machine Learning Engineer,130400,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Entry,Full Time,Machine Learning Engineer,70800,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Mid,Full Time,Data Engineer,160000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Mid,Full Time,Data Engineer,75000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,247300,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,139700,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Machine Learning Engineer,300000,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Machine Learning Engineer,200000,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Research Scientist,278700,Namibia,In Person,Namibia,M,Research Scientist,Americas
2023,Senior,Full Time,Research Scientist,159300,Namibia,In Person,Namibia,M,Research Scientist,Americas
2023,Senior,Full Time,Data Scientist,254900,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,203920,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,191200,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,170186,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Machine Learning Engineer,300000,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Machine Learning Engineer,200000,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Data Analyst,150000,Namibia,Remote,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Analyst,125000,Namibia,Remote,Namibia,M,Data Analyst,Americas
2023,Executive,Full Time,NLP Engineer,200000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Executive,Full Time,NLP Engineer,150000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Mid,Full Time,Data Developer,100000,Namibia,In Person,Namibia,M,Data Management,Americas
2023,Mid,Full Time,Data Developer,95000,Namibia,In Person,Namibia,M,Data Management,Americas
2023,Senior,Full Time,Research Scientist,278700,Namibia,In Person,Namibia,M,Research Scientist,Americas
2023,Senior,Full Time,Research Scientist,159300,Namibia,In Person,Namibia,M,Research Scientist,Americas
2023,Senior,Full Time,MLOps Engineer,247300,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,MLOps Engineer,139700,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Mid,Full Time,Research Scientist,212800,Namibia,In Person,Namibia,L,Research Scientist,Americas
2023,Mid,Full Time,Research Scientist,124100,Namibia,In Person,Namibia,L,Research Scientist,Americas
2023,Senior,Full Time,Marketing Data Scientist,90000,Namibia,Hybrid,Namibia,L,Data Scientist,Americas
2023,Senior,Full Time,Data Architect,198000,Namibia,In Person,Namibia,M,Data Management,Americas
2023,Senior,Full Time,Data Architect,94000,Namibia,In Person,Namibia,M,Data Management,Americas
2023,Senior,Full Time,Applied Scientist,219100,Namibia,In Person,Namibia,M,Research Scientist,Americas
2023,Senior,Full Time,Applied Scientist,118500,Namibia,In Person,Namibia,M,Research Scientist,Americas
2023,Senior,Full Time,Data Engineer,160000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,128000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Entry,Full Time,Data Engineer,60000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Entry,Full Time,Data Engineer,48000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Executive,Full Time,Data Engineer,234000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Executive,Full Time,Data Engineer,146000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Scientist,179000,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,112000,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Mid,Full Time,Data Analyst,130100,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Mid,Full Time,Data Analyst,75000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Mid,Full Time,Business Intelligence Manager,166500,Namibia,In Person,Namibia,M,Business Intelligence,Americas
2023,Mid,Full Time,Business Intelligence Manager,104000,Namibia,In Person,Namibia,M,Business Intelligence,Americas
2023,Mid,Full Time,AI Engineer,166000,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Mid,Full Time,AI Engineer,73100,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Entry,Full Time,Research Engineer,98000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Entry,Full Time,Research Engineer,73000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Mid,Full Time,Machine Learning Engineer,247500,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Mid,Full Time,Machine Learning Engineer,172200,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Analytics Engineer,183540,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Analytics Engineer,132000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Mid,Full Time,Research Scientist,240000,Namibia,In Person,Namibia,M,Research Scientist,Americas
2023,Mid,Full Time,Research Scientist,133000,Namibia,In Person,Namibia,M,Research Scientist,Americas
2023,Senior,Full Time,Data Scientist,273500,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,182500,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Entry,Full Time,Data Analyst,92280,Namibia,In Person,Namibia,M,Data Analyst,Europe
2023,Entry,Full Time,Data Analyst,67672,Namibia,In Person,Namibia,M,Data Analyst,Europe
2023,Senior,Full Time,Research Engineer,240960,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Research Engineer,176000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Mid,Full Time,Research Scientist,150000,Namibia,In Person,Namibia,M,Research Scientist,Americas
2023,Mid,Full Time,Research Scientist,130000,Namibia,In Person,Namibia,M,Research Scientist,Americas
2023,Senior,Full Time,Data Engineer,150000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,130000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Analyst,123040,Namibia,In Person,Namibia,M,Data Analyst,Europe
2023,Senior,Full Time,Data Analyst,92280,Namibia,In Person,Namibia,M,Data Analyst,Europe
2023,Entry,Full Time,Research Scientist,162240,Namibia,In Person,Namibia,M,Research Scientist,Americas
2023,Entry,Full Time,Research Scientist,47840,Namibia,In Person,Namibia,M,Research Scientist,Americas
2023,Entry,Full Time,Data Analyst,162240,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Entry,Full Time,Data Analyst,47840,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Mid,Full Time,Data Scientist,296980,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Mid,Full Time,Data Scientist,123740,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,ML Engineer,247250,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,ML Engineer,160000,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Entry,Full Time,Business Intelligence Analyst,91875,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Entry,Full Time,Business Intelligence Analyst,55125,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Machine Learning Engineer,220000,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Machine Learning Engineer,146000,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Data Architect,200000,Namibia,Remote,Namibia,M,Data Management,Americas
2023,Senior,Full Time,Data Architect,115000,Namibia,Remote,Namibia,M,Data Management,Americas
2023,Senior,Full Time,Machine Learning Engineer,370000,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Machine Learning Engineer,220000,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Mid,Full Time,Machine Learning Engineer,72000,Namibia,Remote,Namibia,M,Machine Learning Engineer,Asia
2023,Mid,Full Time,Machine Learning Engineer,48000,Namibia,Remote,Namibia,M,Machine Learning Engineer,Asia
2023,Mid,Full Time,Business Intelligence Engineer,185000,Namibia,In Person,Namibia,L,Data Engineer,Americas
2023,Mid,Full Time,Business Intelligence Engineer,79600,Namibia,In Person,Namibia,L,Data Engineer,Americas
2023,Senior,Full Time,Data Science Consultant,125000,Namibia,In Person,Namibia,M,Other,Americas
2023,Senior,Full Time,Data Science Consultant,122000,Namibia,In Person,Namibia,M,Other,Americas
2023,Senior,Full Time,Data Scientist,250000,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,175000,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Applied Scientist,260000,Namibia,In Person,Namibia,L,Research Scientist,Americas
2023,Senior,Full Time,Applied Scientist,136000,Namibia,In Person,Namibia,L,Research Scientist,Americas
2023,Senior,Full Time,Data Scientist,235000,Namibia,Remote,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Data Scientist,175000,Namibia,Remote,Namibia,M,Data Scientist,Americas
2023,Senior,Full Time,Machine Learning Engineer,185000,Namibia,Remote,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Machine Learning Engineer,128000,Namibia,Remote,Namibia,M,Machine Learning Engineer,Americas
2023,Executive,Full Time,Data Engineer,350000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Executive,Full Time,Data Engineer,268000,Namibia,Remote,Namibia,M,Data Engineer,Americas
2023,Mid,Full Time,Applied Scientist,222200,Namibia,In Person,Namibia,L,Research Scientist,Americas
2023,Mid,Full Time,Applied Scientist,136000,Namibia,In Person,Namibia,L,Research Scientist,Americas
2023,Senior,Full Time,Data Architect,180000,Namibia,Remote,Namibia,M,Data Management,Americas
2023,Senior,Full Time,Data Architect,115000,Namibia,Remote,Namibia,M,Data Management,Americas
2023,Entry,Full Time,Business Intelligence Analyst,100000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Entry,Full Time,Business Intelligence Analyst,80000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Analyst,234485,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Analyst,112655,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Engineer,234000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,146000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Mid,Full Time,Data Scientist,199700,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Mid,Full Time,Data Scientist,70800,Namibia,In Person,Namibia,M,Data Scientist,Americas
2023,Entry,Full Time,Research Analyst,179000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Entry,Full Time,Research Analyst,112000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Entry,Full Time,Data Analyst,99900,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Entry,Full Time,Data Analyst,83000,Namibia,In Person,Namibia,M,Data Analyst,Americas
2023,Senior,Full Time,Data Engineer,158000,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Data Engineer,90300,Namibia,In Person,Namibia,M,Data Engineer,Americas
2023,Senior,Full Time,Machine Learning Engineer,266500,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
2023,Senior,Full Time,Machine Learning Engineer,152000,Namibia,In Person,Namibia,M,Machine Learning Engineer,Americas
